Wild berry, rose and crushed botanical herb aromas lift out of the glass. Mirroring the nose, the bright, light-bodied palate offers fresh strawberry, white pepper and a hint of mint alongside lithe tannins. Drink through 2021. KERIN O’KEEFE;88;Fanti 2018 Rosso di Montalcino;$20;;Sangiovese;Rosso di Montalcino, Tuscany, Italy;Fanti;KERIN O’KEEFE;13.5%;750 ml;Red;Massanois Imports;5/1/2020
Made entirely with Cabernet Sauvignon, this has aromas of black-skinned fruit and baking spice. The robust palate shows toasted oak, vanilla and blackberry jam alongside rounded tannins. KERIN O’KEEFE;88;Fattoria Mantellassi 2017 Punton del Sorbo (Maremma Toscana);$18;Punton del Sorbo;Cabernet Sauvignon;Maremma Toscana, Tuscany, Italy;Fattoria Mantellassi;KERIN O’KEEFE;14%;750 ml;Red;Total Wine & More;5/1/2020
This has aromas suggesting toasted oak, camphor and mocha. The tightly wound palate offers roasted coffee bean, prune and licorice set against taut astringent tannins that grip the close. KERIN O’KEEFE;88;La Fortuna 2015 Giobi (Brunello di Montalcino);$120;Giobi;Sangiovese;Brunello di Montalcino, Tuscany, Italy;La Fortuna;KERIN O’KEEFE;15%;750 ml;Red;Blicker Pierce Wagner Wine Merchants;5/1/2020
Subdued aromas of cassis and Mediterranean scrub emerge from the glass. The firm palate offers sour cherry, tangerine zest and tobacco alongside taut tannins. KERIN O’KEEFE;88;Ornellaia 2017 Le Volte Red (Toscana);$34;Le Volte;Red Blends, Red Blends;Toscana, Tuscany, Italy;Ornellaia;KERIN O’KEEFE;14.5%;750 ml;Red;Vintus LLC;5/1/2020
A blend of Cabernet Sauvignon and Cabernet Franc, this solid red opens with aromas of toasted oak, mocha and ripe dark-skinned fruit. The dense palate offers espresso, mature black plum and tobacco alongside chewy tannins. KERIN O’KEEFE;88;Podere 7 2017 Il Superbo (Bolgheri Superiore);$45;Il Superbo;Red Blends, Red Blends;Bolgheri Superiore, Tuscany, Italy;Podere 7;KERIN O’KEEFE;14.5%;750 ml;Red;Votto Vines Importing;5/1/2020
Aromas suggesting black-skinned berry and tilled soil waft out of the glass. The dense palate offers prune, sage and raw almond alongside dusty tannins and the heat of evident alcohol. Drink after 2022. KERIN O’KEEFE;88;Podere Paganico 2014 Riserva (Brunello di Montalcino);$65;Riserva;Sangiovese;Brunello di Montalcino, Tuscany, Italy;Podere Paganico;KERIN O’KEEFE;15%;750 ml;Red;Saranty Imports;5/1/2020
This opens with aromas of mocha, prune and tobacco. The scents carry over to the solid, straightforward palate along with hints of clove. Assertive tannins provide support. Drink after 2022. KERIN O’KEEFE;88;Poggiotondo 2015 Brunello di Montalcino;$59;;Sangiovese;Brunello di Montalcino, Tuscany, Italy;Poggiotondo;KERIN O’KEEFE;14%;750 ml;Red;Soilair Selection;5/1/2020
Subdued aromas suggesting iris, French oak and exotic spice emerge on the nose. The dense brawny palate is one-dimensional and rather tired, offering dried black cherry, vanilla and roasted coffee bean alongside the heat of evident alcohol. Close-grained tannins give it a drying finish. KERIN O’KEEFE;88;Salicutti 2015 Piaggione (Brunello di Montalcino);N/A;Piaggione;Sangiovese;Brunello di Montalcino, Tuscany, Italy;Salicutti;KERIN O’KEEFE;15%;750 ml;Red;Polaner Selections;5/1/2020
Subdued aromas suggesting baked plum, scorched earth and leather escape the glass along with a whiff of crushed mint. The big, one-dimensional palate is less expressive, evoking prune and tobacco alongside the heat of evident alcohol. Lacking fruit richness, the tight, close-grained tannins give it a mouthdrying finish. Despite the tannins, drink sooner rather than later before the remaining fruit dries out. KERIN O’KEEFE;88;Sesta di Sopra 2015 Brunello di Montalcino;N/A;;Sangiovese;Brunello di Montalcino, Tuscany, Italy;Sesta di Sopra;KERIN O’KEEFE;15%;750 ml;Red;DJK Imports;5/1/2020
This opens with subtle aromas suggesting eucalyptus, French oak and scorched earth along with a feint whiff of violet. The palate is on the lean side, evoking unripe red berry and espresso alongside tight, drying but rather fleeting tannins. KERIN O’KEEFE;88;Tenuta San Giorgio 2015 Ugolforte (Brunello di Montalcino);$60;Ugolforte;Sangiovese;Brunello di Montalcino, Tuscany, Italy;Tenuta San Giorgio;KERIN O’KEEFE;13.5%;750 ml;Red;LLS–Winebow;5/1/2020
Aromas of baking spice, scorched earth and tobacco slowly emerge from the glass on this blend of Cabernet Sauvignon and Merlot. The firm palate offers sour cherry, toasted oak and clove alongside tightly wound tannins. KERIN O’KEEFE;88;Tenuta Sette Cieli 2018 Yantra Red (Toscana);$30;Yantra;Red Blends, Red Blends;Toscana, Tuscany, Italy;Tenuta Sette Cieli;KERIN O’KEEFE;14%;750 ml;Red;Wilson Daniels Ltd;5/1/2020
A blend of Sangiovese, Cabernet Sauvignon and Petit Verdot, this has aromas of ripe dark-skinned fruit, green peppercorn and an earthy whiff of game. The savory palate offers blackberry jam, tobacco and a hint of black pepper alongside smooth tannins. KERIN O’KEEFE;88;Villa Pinciana 2013 Terraria (Maremma Toscana);$60;Terraria;Red Blends, Red Blends;Maremma Toscana, Tuscany, Italy;Villa Pinciana;KERIN O’KEEFE;13.5%;750 ml;Red;Bluest Sky Group;5/1/2020
Rose, eucalyptus and dark-skinned berry aromas form the nose. It's round, juicy and accessible, offering dried black cherry, plum and espresso alongside lightly woven, fine-grained tannins. Drink soon. KERIN O’KEEFE;88;Beatesca 2017 Rosso di Montalcino;N/A;;Sangiovese;Rosso di Montalcino, Tuscany, Italy;Beatesca;KERIN O’KEEFE;14%;750 ml;Red;Etruscan Imports;5/1/2020
Scorched earth, game, dark-skinned fruit and cooking-spice aromas waft out of the glass. The taut palate offers prune, star anise and a vanilla note alongside tightly wound tannins that leave a lean finish. Drink after 2023. KERIN O’KEEFE;88;Cantina di Montalcino 2015 Brunello di Montalcino;$50;;Sangiovese;Brunello di Montalcino, Tuscany, Italy;Cantina di Montalcino;KERIN O’KEEFE;13.5%;750 ml;Red;Tri-Vin Imports;5/1/2020
Aromas of iris, exotic spice and plum lead the nose along with a whiff of tilled soil. The round, accessible palate offers juicy Marasca cherry, crushed strawberry, star anise and espresso alongside relaxed, slightly dusty tannins. Firm acidity keeps it light on its feet. KERIN O’KEEFE;88;La Fortuna 2018 Rosso di Montalcino;$25;;Sangiovese;Rosso di Montalcino, Tuscany, Italy;La Fortuna;KERIN O’KEEFE;14.5%;750 ml;Red;K&L Wine Merchants;5/1/2020
Black-plum, mocha and tobacco aromas emerge the glass. The ripe palate offers blackberry jam, espresso and licorice alongside assertive tannins. Drink after 2022. KERIN O’KEEFE;88;La Rasina 2015 Persante (Brunello di Montalcino);$88;Persante;Sangiovese;Brunello di Montalcino, Tuscany, Italy;La Rasina;KERIN O’KEEFE;14.5%;750 ml;Red;Massanois Imports;5/1/2020
This opens with aromas of French oak, roasted coffee bean and coconut. The assertive palate offers ripe black plum, mocha and clove alongside raspy tannins that clench the finish. KERIN O’KEEFE;88;Máté 2015 Brunello di Montalcino;$45;;Sangiovese;Brunello di Montalcino, Tuscany, Italy;Máté;KERIN O’KEEFE;14.5%;750 ml;Red;Forza Wine Imports;5/1/2020
Made with Cabernet Sauvignon, Merlot, Cabernet Franc and Petit Verdot, this has aromas of prune, tilled soil and graphite. The aromas carry over to the dense palate alongside chewy tannins and the heat of evident alcohol. KERIN O’KEEFE;88;Podere La Pace 2015 Black Label (Maremma Toscana);$29;Black Label;Red Blends, Red Blends;Maremma Toscana, Tuscany, Italy;Podere La Pace;KERIN O’KEEFE;15.5%;750 ml;Red;4Front Imports, LLC;5/1/2020
Red-berry, tilled soil and leather aromas form the nose while the straightforward palate offers Marasca cherry, tobacco and baking spice. Round tannins offer light support. KERIN O’KEEFE;88;Ribusieri 2017 Solaura (Maremma Toscana);$27;Solaura;Sangiovese;Maremma Toscana, Tuscany, Italy;Ribusieri;KERIN O’KEEFE;13.5%;750 ml;Red;Blue Ice;5/1/2020
Made with Sangiovese, Merlot and Cabernet Sauvignon, this has aromas of dark fruit, scorched soil and cooking spice. The forward palate evokes dried black cherry, star anise and vanilla alongside smooth tannins. KERIN O’KEEFE;88;Rocca di Frassinello 2017 Poggio alla Guardia (Maremma Toscana);$19;Poggio alla Guardia;Red Blends, Red Blends;Maremma Toscana, Tuscany, Italy;Rocca di Frassinello;KERIN O’KEEFE;14.5%;750 ml;Red;Vias Imports;5/1/2020
Aromas of blue flower, damp underbrush, leather and a whiff of game emerge from the glass. Despite the abv of 14.5%, it seems surprisingly light bodied, suggesting sour cherry, pomegranate and baking spice alongside buffed tannins and racy acidity. Drink through 2022. KERIN O’KEEFE;88;San Polino 2018 Rosso di Montalcino;$30;;Sangiovese;Rosso di Montalcino, Tuscany, Italy;San Polino;KERIN O’KEEFE;14.5%;750 ml;Red;T. Edward Wines Ltd;5/1/2020
Aromas of leather, cedar and dark berry take center stage on this blend of Sangiovese, Merlot and Cabernet Sauvignon. The forward palate offers mature black plum, roasted coffee bean and bell pepper alongside firm tannins. KERIN O’KEEFE;88;Santa Lucia 2016 Betto (Maremma Toscana);$30;Betto;Red Blends, Red Blends;Maremma Toscana, Tuscany, Italy;Santa Lucia;KERIN O’KEEFE;14%;750 ml;Red;Fantastik Imports;5/1/2020
Aromas of camphor, scorched earth and ripe dark-skinned fruit take shape in the glass. The straightforward palate offers prune, mocha and clove alongside solid tannins. Drink after 2022. KERIN O’KEEFE;88;Val di Suga 2015 Brunello di Montalcino;$70;;Sangiovese;Brunello di Montalcino, Tuscany, Italy;Val di Suga;KERIN O’KEEFE;14%;750 ml;Red;Wilson Daniels Ltd;5/1/2020
This blend of Cabernet Sauvignon, Cabernet Franc, Merlot and Petit Verdot has subtle aromas recalling mature dark-skinned fruit, graphite and baking spice. The straightforward palate offers black plum, tobacco and coconut alongside pliant tannins. KERIN O’KEEFE;88;Donne Fittipaldi 2017 Bolgheri;$90;;Red Blends, Red Blends;Bolgheri, Tuscany, Italy;Donne Fittipaldi;KERIN O’KEEFE;14%;750 ml;Red;Votto Vines Importing;5/1/2020
This solid blend of Cabernet Sauvignon and Syrah opens with aromas of ripe black plum, mocha and coconut. The dense, brawny palate offers raisin, espresso and tobacco alongside chewy tannins. KERIN O’KEEFE;88;Batzella 2017 Pean (Bolgheri);$28;Pean;Red Blends, Red Blends;Bolgheri, Tuscany, Italy;Batzella;KERIN O’KEEFE;15%;750 ml;Red;Total Wine & More;5/1/2020
Ripe dark-skinned fruit, vanilla and weedy underbrush aromas emerge from the glass. The straightforward palate offers sour cherry, tangerine zest and tobacco alongside close-grained tannins. Drink after 2022. KERIN O’KEEFE;88;Bellaria 2015 Assunto (Brunello di Montalcino);$75;Assunto;Sangiovese;Brunello di Montalcino, Tuscany, Italy;Bellaria;KERIN O’KEEFE;14.5%;750 ml;Red;Votto Vines Importing;5/1/2020
Dark-skinned berry and Mediterranean brush aromas take center stage. The smooth palate offers dried black cherry, clove and white pepper alongside rounded tannins. Drink though 2022. KERIN O’KEEFE;88;Bruni 2016 Oltreconfine (Maremma Toscana);$28;Oltreconfine;Grenache;Maremma Toscana, Tuscany, Italy;Bruni;KERIN O’KEEFE;14%;750 ml;Red;Vias Imports;5/1/2020
A blend of Merlot, Cabernet Sauvignon, Syrah and Petit Verdot, this has aromas of ripe dark fruit, sunbaked soil and a whiff of cedar. The medium-bodied, easygoing palate shows mature black plum and mocha alongside supple tannins. KERIN O’KEEFE;88;Caccia al Piano 1868 2017 Ruit Hora (Bolgheri);$40;Ruit Hora;Red Blends, Red Blends;Bolgheri, Tuscany, Italy;Caccia al Piano 1868;KERIN O’KEEFE;13.5%;750 ml;Red;Votto Vines Importing;5/1/2020
This Cabernet Franc has subdued aromas evoking toasted oak, vanilla and hay. The dense palate offers mature black plum, roasted coffee bean and coconut alongside bracing tannins. It has a tart, drying finish. KERIN O’KEEFE;88;Casa di Terra 2015 Bolgheri Superiore;$160;;Cabernet Franc;Bolgheri Superiore, Tuscany, Italy;Casa di Terra;KERIN O’KEEFE;14.5%;750 ml;Red;de Grazia Imports, LLC;5/1/2020
A blend of Merlot, Cabernet Sauvignon, Cabernet Franc and Petit Verdot, this has aromas suggesting mature dark-skinned fruit, toasted oak and mocha. The dense palate offers prune, licorice and roasted coffee bean alongside assertive tannins. KERIN O’KEEFE;88;Donne Fittipaldi 2016 Bolgheri Superiore;$90;;Red Blends, Red Blends;Bolgheri Superiore, Tuscany, Italy;Donne Fittipaldi;KERIN O’KEEFE;14.5%;750 ml;Red;Votto Vines Importing;5/1/2020
This opens with aromas of toasted oak, black fruit and mocha. The dense palate offers black-plum jam, clove and roasted coffee bean alongside close-grained tannins. Drink after 2023. KERIN O’KEEFE;88;Patrizia Cencioni 2015 Brunello di Montalcino;$40;;Sangiovese;Brunello di Montalcino, Tuscany, Italy;Patrizia Cencioni;KERIN O’KEEFE;14.5%;750 ml;Red;Global Spirits and Wine;5/1/2020
Subdued aromas of tilled soil and dark-skinned fruit form the nose. The medium-bodied palate offers blackberry jam, vanilla and clove alongside taut tannins. Drink after 2022. KERIN O’KEEFE;88;Piombaia 2015 Brunello di Montalcino;$50;;Sangiovese;Brunello di Montalcino, Tuscany, Italy;Piombaia;KERIN O’KEEFE;13.5%;750 ml;Red;Classical Importers;5/1/2020
Made with organically farmed Sangiovese, this has red-berry, Mediterranean scrub and cooking spice aromas. The juicy, accessible palate offers sour cherry, star anise and white pepper alongside velvety tannins. Enjoy it soon. KERIN O’KEEFE;88;Rascioni e Cecconello 2018 Maremmino (Maremma Toscana);$12;Maremmino;Sangiovese;Maremma Toscana, Tuscany, Italy;Rascioni e Cecconello;KERIN O’KEEFE;13.5%;750 ml;Red;Premium Brands;5/1/2020
This opens with delicate scents evoking iris, violet, wild berry and whiffs of dried aromatic herb. It's light bodied and agile, with dusty tannins that accompany cranberry, pomegranate and star anise. It's fresh, with tangy acidity. Drink 2021–2025. KERIN O’KEEFE;88;Abbadia Ardenga 2015 Brunello di Montalcino;$45;;Sangiovese;Brunello di Montalcino, Tuscany, Italy;Abbadia Ardenga;KERIN O’KEEFE;14%;750 ml;Red;Golden Ram Imports;5/1/2020
Underbrush, grilled herb, wild berry and blue-flower aromas shape the nose. On the vibrant palate, vigorous acidity and taut fine-grained tannins accompany sour cherry, strawberry and a hint of espresso. KERIN O’KEEFE;88;Canalicchio di Sopra 2018 Rosso di Montalcino;$30;;Sangiovese;Rosso di Montalcino, Tuscany, Italy;Canalicchio di Sopra;KERIN O’KEEFE;14%;750 ml;Red;Vinifera Imports;5/1/2020
A blend of Cabernet Sauvignon, Merlot and Syrah, this opens with aromas of ripe dark-skinned fruit, baking spice and toasted oak. The aromas carry over to the straightforward palate along with mocha notes while assertive tannins provide the firm framework. KERIN O’KEEFE;88;Casa di Terra 2018 Moreccio (Bolgheri);$25;Moreccio;Red Blends, Red Blends;Bolgheri, Tuscany, Italy;Casa di Terra;KERIN O’KEEFE;14%;750 ml;Red;de Grazia Imports, LLC;5/1/2020
This opens with subtle aromas suggesting underbrush, wild herb and a whiff of toasted nut. Smooth and juicy, the palate shows ripe Morello cherry, pomegranate and ground clove. It's already accessible thanks to polished tannins and fresh acidity. Enjoy through 2022. KERIN O’KEEFE;88;Collosorbo 2018 Rosso di Montalcino;$21;;Sangiovese;Rosso di Montalcino, Tuscany, Italy;Collosorbo;KERIN O’KEEFE;14.5%;750 ml;Red;Skurnik Wines, Inc;5/1/2020
This blend of Cabernet Sauvignon and Cabernet Franc has aromas evoking ripe black plum and baking spice. The aromas follow through to the straightforward palate along with licorice and mocha set against solid tannins. KERIN O’KEEFE;88;Le Mortelle 2017 Botrosecco (Maremma Toscana);$30;Botrosecco;Red Blends, Red Blends;Maremma Toscana, Tuscany, Italy;Le Mortelle;KERIN O’KEEFE;14%;750 ml;Red;Ste. Michelle Wine Estates;5/1/2020
This Sangiovese has aromas of ripe black plum and vanilla. The rather evolved palate offers raisin, star anise and coconut alongside pliant tannins. KERIN O’KEEFE;88;Podere Montale 2015 Cinque Vigne (Maremma Toscana);$28;Cinque Vigne;Sangiovese;Maremma Toscana, Tuscany, Italy;Podere Montale;KERIN O’KEEFE;14%;750 ml;Red;Allied Beverage Group;5/1/2020
This has aromas suggesting black-skinned fruit, leather and tilled soil. The forward palate delivers black-plum, tobacco and clove alongside chewy tannins. Drink after 2022. KERIN O’KEEFE;88;Poggio dell'Aquila 2015 Brunello di Montalcino;$80;;Sangiovese;Brunello di Montalcino, Tuscany, Italy;Poggio dell'Aquila;KERIN O’KEEFE;14%;750 ml;Red;Votto Vines Importing;5/1/2020
Tilled soil, mocha and baked plum aromas lead the nose. The dense palate offers prune, toasted oak and roasted coffee bean alongside grainy tannins. Drink after 2023. KERIN O’KEEFE;88;La Magia 2015 Brunello di Montalcino;$58;;Sangiovese;Brunello di Montalcino, Tuscany, Italy;La Magia;KERIN O’KEEFE;15%;750 ml;Red;Enotria Wine Import;5/1/2020
Subdued aromas evoking menthol, scorched earth and cherries marinated in spirits slowly take shape in the glass. The big, one-dimensional palate is dominated by blistering alcohol while notes of dried cherry, game and leather stay muffled in the background. Grainy tannins clench the hot assertive finish. KERIN O’KEEFE;87;Lambardi 2015 Brunello di Montalcino;$70;;Sangiovese;Brunello di Montalcino, Tuscany, Italy;Lambardi;KERIN O’KEEFE;15.5%;750 ml;Red;Siena Imports;5/1/2020
Made with Sangiovese and Alicante, this has red-berry, exotic spice and underbrush aromas. The medium-bodied, straightforward palate offers raspberry, clove and sage alongside flexible tannins. KERIN O’KEEFE;87;Tenuta L'impostino 2016 Ottava Rima (Maremma Toscana);$13;Ottava Rima;Red Blends, Red Blends;Maremma Toscana, Tuscany, Italy;Tenuta L'impostino;KERIN O’KEEFE;13.5%;750 ml;Red;Tita Italian Import & Export;5/1/2020
This blend of Merlot, Cabernet Franc and Petit Verdot has aromas of toasted oak, bell pepper and vanilla. The densely concentrated, monolithic palate offers roasted coffee bean, prune and coconut alongside assertive tannins and the heat of evident alcohol. KERIN O’KEEFE;87;Campo al Mare 2016 Baia al Vento (Bolgheri);N/A;Baia al Vento;Red Blends, Red Blends;Bolgheri, Tuscany, Italy;Campo al Mare;KERIN O’KEEFE;15.5%;750 ml;Red;Kobrand;5/1/2020
Made with Merlot, this opens with aromas of coconut, graphite and mature black plum. Showing the heat of the vintage, the evolved palate presents prune, dark chocolate and roasted coffee bean alongside close-grained tannins. Drink sooner rather than later to capture the remaining fruit. KERIN O’KEEFE;87;Casa di Terra 2017 Mosaico (Bolgheri);$38;Mosaico;Merlot;Bolgheri, Tuscany, Italy;Casa di Terra;KERIN O’KEEFE;14%;750 ml;Red;de Grazia Imports, LLC;5/1/2020
Underbrush, moist earth, toasted nut and a whiff of violet form the nose. Light bodied and linear, the palate offers cranberry, Marasca cherry and star anise alongside bright acidity and dusty, not very persistent tannins. KERIN O’KEEFE;87;Innocenti 2018 Rosso di Montalcino;$35;;Sangiovese;Rosso di Montalcino, Tuscany, Italy;Innocenti;KERIN O’KEEFE;13.5%;750 ml;Red;PSP Imports;5/1/2020
Aromas of toasted oak, coconut and baked plum lead the nose. The mature palate offers black-cherry-marinated in spirits, star anise and roasted coffee bean alongside grainy tannins. Drink after 2022. KERIN O’KEEFE;87;La Rasina 2015 Brunello di Montalcino;$58;;Sangiovese;Brunello di Montalcino, Tuscany, Italy;La Rasina;KERIN O’KEEFE;14.5%;750 ml;Red;Massanois Imports;5/1/2020
Subdued aromas of scorched earth, baking spice and dark-skinned fruit slowly emerge from the glass. The straightforward palate offers prune, orange zest and ground clove alongside chewy tannins. It has a rather fleeting finish. Drink after 2022. KERIN O’KEEFE;87;Uggiano 2015 Brunello di Montalcino;N/A;;Sangiovese;Brunello di Montalcino, Tuscany, Italy;Uggiano;KERIN O’KEEFE;N/A;750 ml;Red;Marquee Selections;5/1/2020
Intense aromas of rose dominate the nose while whiffs of moist soil and wild herb linger in the background. The bright, easygoing palate offers sour cherry, pomegranate and a hint of clove set against vibrant acidity and light tannins. Drink soon. KERIN O’KEEFE;87;Podere Paganico 2018 Rosso di Montalcino;$19;;Sangiovese;Rosso di Montalcino, Tuscany, Italy;Podere Paganico;KERIN O’KEEFE;14%;750 ml;Red;Saranty Imports;5/1/2020
A blend of Merlot, Cabernet Sauvignon and Cabernet Franc, this opens with aromas evoking ripe dark berry, scorched earth and mocha. The aromas carry over to the straightforward palate along with star anise and pliant tannins. KERIN O’KEEFE;87;Podere 7 2018 L'Invidio (Bolgheri);$45;L'Invidio;Red Blends, Red Blends;Bolgheri, Tuscany, Italy;Podere 7;KERIN O’KEEFE;14%;750 ml;Red;Votto Vines Importing;5/1/2020
Blue-flower, wild berry and pine-resin aromas come together in the glass. On the tense, racy palate, nervous acidity accompanies sour cherry and white pepper alongside dusty, drying tannins. Drink through 2022. KERIN O’KEEFE;87;Il Poggione 2018 Rosso di Montalcino;$30;;Sangiovese;Rosso di Montalcino, Tuscany, Italy;Il Poggione;KERIN O’KEEFE;14%;750 ml;Red;Terlato Wines International;5/1/2020
This blend of Cabernet Sauvignon, Merlot and Cabernet Franc has subdued aromas suggesting mature dark-skinned fruit and cooking spice. The dense palate evokes prune, mocha and toasted oak alongside tightly wound, rather astringent tannins. KERIN O’KEEFE;87;Podere Prospero 2016 Bolgheri;$46;;Red Blends, Red Blends;Bolgheri, Tuscany, Italy;Podere Prospero;KERIN O’KEEFE;14.5%;750 ml;Red;1_Not Imported into US;5/1/2020
Aromas of underbrush, Mediterranean brush and prune form the subdued nose. The ripe, one-dimensional palate suggests raisin, vanilla and orange zest alongside brawny tannins, the heat of alcohol evident. KERIN O’KEEFE;87;Poggio Lucina 2015 Brunello di Montalcino;N/A;;Sangiovese;Brunello di Montalcino, Tuscany, Italy;Poggio Lucina;KERIN O’KEEFE;15%;750 ml;Red;Yountville Wine Imports;5/1/2020
Roasted coffee bean, toasted oak and dark-spice aromas lead the nose. The tightly knit palate suggests prune, mocha and dried sage flavors alongside raspy tannins that leave an astringent finish. KERIN O’KEEFE;87;Poggio Nardone 2015 Brunello di Montalcino;$55;;Sangiovese;Brunello di Montalcino, Tuscany, Italy;Poggio Nardone;KERIN O’KEEFE;14%;750 ml;Red;Skurnik Wines, Inc;5/1/2020
Made with Sangiovese and Petit Verdot, this easygoing red opens with red fruit, graphite and underbrush aromas. The straightforward palate offers red plum and baking spice alongside smooth tannins. KERIN O’KEEFE;87;Santa Lucia 2018 Losco (Maremma Toscana);$17;Losco;Red Blends, Red Blends;Maremma Toscana, Tuscany, Italy;Santa Lucia;KERIN O’KEEFE;13%;750 ml;Red;Fantastik Imports;5/1/2020
Subdued aromas of toasted oak, roasted coffee bean and baked plum slowly emerge from the glass. The warm, one-dimensional palate offers blackberry jam, espresso and a green note evoking powdered sage alongside raspy tannins that leave a rather astringent finish. Drink after 2023. KERIN O’KEEFE;87;Verbena 2015 Le Pope (Brunello di Montalcino);N/A;Le Pope;Sangiovese;Brunello di Montalcino, Tuscany, Italy;Verbena;KERIN O’KEEFE;15%;750 ml;Red;Regal Wine Imports Inc;5/1/2020
Aromas of ripe dark fruit and baking spice lead the way on this blend of Cabernet Sauvignon, Sangiovese and Merlot. The juicy, straightforward palate offers dried black cherry and hints of star anise alongside pliant tannins. KERIN O’KEEFE;87;Banfi 2017 Centine Red (Toscana);$12;Centine;Red Blends, Red Blends;Toscana, Tuscany, Italy;Banfi;KERIN O’KEEFE;13.5%;750 ml;Red;Banfi Vintners;5/1/2020
Wild berry, violet and menthol aromas are front and center on this bright young red. It's easygoing and approachable, offering juicy Marasca cherry and a hint of baking spice alongside soft tannins and vibrant acidity. Drink through 2021. KERIN O’KEEFE;87;Banfi 2018 Rosso di Montalcino;$28;;Sangiovese;Rosso di Montalcino, Tuscany, Italy;Banfi;KERIN O’KEEFE;14%;750 ml;Red;Banfi Vintners;5/1/2020
