Aromas of ripe black cherry, peppery spice, tobacco and violet show on the moderately concentrated nose. Tart cherry and spice grace the medium-bodied palate, held in check by a firm structure. ALEXANDER PEARTREE;87;Umani Ronchi 2016 Jorio (Montepulciano d'Abruzzo);$19;Jorio;Montepulciano, Italian Red;Montepulciano d'Abruzzo, Central Italy, Italy;Umani Ronchi;ALEXANDER PEARTREE;13.5%;750 ml;Red;Vineyard Brands;10/1/2019
A raspy nose of fresh cherries and baked wild berries melds with sweet and savory spices. The palate is on the leaner side, showing a juicy berry fruit expression that's framed by delicate tannins. ALEXANDER PEARTREE;87;Valle Martello 2017 Montepulciano d'Abruzzo;$14;;Montepulciano, Italian Red;Montepulciano d'Abruzzo, Central Italy, Italy;Valle Martello;ALEXANDER PEARTREE;13%;750 ml;Red;Aventine Hill LLC;10/1/2019
A rather closed nose shows rubber and red flower aromas. It is soft and supple on the palate, led by dark cherry, blackberry and warm spice flavors. There's good tannic grip and juicy acidity to hold it all together. ALEXANDER PEARTREE;86;Bosco Nestore 2015 R (Montepulciano d'Abruzzo);$15;R;Montepulciano, Italian Red;Montepulciano d'Abruzzo, Central Italy, Italy;Bosco Nestore;ALEXANDER PEARTREE;13%;750 ml;Red;Noble Wine Imports;10/1/2019
Aromas of Juicy Fruit, melon and citrus perfume carry the flamboyant nose. Round and luscious on the palate in peach and melon, there's a slight oiliness to the texture that is cleaned up by bright acidity. ALEXANDER PEARTREE;86;Fattoria Giuseppe Savini 2018 Rondineto Pecorino (Colli Aprutini);$12;Rondineto;Pecorino, Italian White;Colli Aprutini, Central Italy, Italy;Fattoria Giuseppe Savini;ALEXANDER PEARTREE;12.5%;750 ml;White;First Tier Imports;10/1/2019
Aromas of ripe melon and lychee start off this straightforward white. There's a pleasing suppleness to the entry of the palate, with ripe yellow apple and melon flavors melding with a peach-fuzz texture. Crisp acidity keeps this refreshing and light. ALEXANDER PEARTREE;86;Feudo Antico 2018 Made with Organic Grapes Pecorino (Terre di Chieti);$10;Made with Organic Grapes;Pecorino, Italian White;Terre di Chieti, Central Italy, Italy;Feudo Antico;ALEXANDER PEARTREE;13%;750 ml;White;Omniwines Distribution;10/1/2019
A blend of Falanghina, Pecorino and Trebbiano, this white offers ripe peach, melon and lemon oil on the nose. Fleshy apple and cantaloupe flavors carry the palate, with a bitter almond note offering some depth. ALEXANDER PEARTREE;86;Di Sipio 2016 White (Colline Teatine);$18;;White Blend;Colline Teatine, Central Italy, Italy;Di Sipio;ALEXANDER PEARTREE;13.5%;750 ml;White;HeyDay Corporation;10/1/2019
Shy aromas of lemon and pineapple rind mix with a powdered stone undertone on the nose. This is light and zesty in profile, driven by bright acidity that races to a lightly astringent finish. ALEXANDER PEARTREE;86;Il Feuduccio Di S. Maria D'Orni 2018 Passerina (Colline Teatine);N/A;;Passerina, Italian White;Colline Teatine, Central Italy, Italy;Il Feuduccio Di S. Maria D'Orni;ALEXANDER PEARTREE;12.5%;750 ml;White;Empson USA Ltd;10/1/2019
Ripe cherry and wild berry aromas take on a bit of bubblegum spice on the nose. While medium in weight, the fruit concentration is rather light on the palate. There's plushness to the feel, with juicy acidity and a sandy grip of tannins for balance. ALEXANDER PEARTREE;86;Fattoria Giuseppe Savini 2017 Rondineto (Montepulciano d'Abruzzo);$12;Rondineto;Montepulciano, Italian Red;Montepulciano d'Abruzzo, Central Italy, Italy;Fattoria Giuseppe Savini;ALEXANDER PEARTREE;13%;750 ml;Red;First Tier Imports;10/1/2019
Spiced raspberry and cherry meld with a bit of tobacco on the nose. There's a pleasing smoothness to the medium-bodied palate, with rounded red fruit flavors that are clipped by bright acidity. ALEXANDER PEARTREE;86;Feudo Antico 2017 Organic (Montepulciano d'Abruzzo);$10;Organic;Montepulciano, Italian Red;Montepulciano d'Abruzzo, Central Italy, Italy;Feudo Antico;ALEXANDER PEARTREE;13%;750 ml;Red;Omniwines Distribution;10/1/2019
Cherry, plum and tobacco aromas carry to the medium-bodied palate. It is tart in profile, with a sour cherry note rising up alongside lightly bitter tannins on the finish. ALEXANDER PEARTREE;86;Illuminati 2017 Lumeggio di Rosso (Montepulciano d'Abruzzo);$18;Lumeggio di Rosso;Montepulciano, Italian Red;Montepulciano d'Abruzzo, Central Italy, Italy;Illuminati;ALEXANDER PEARTREE;13.5%;750 ml;Red;Montcalm Wine Importers;10/1/2019
A rather reductive nose carries a rubber aroma over a raspy cherry and raspberry core. It is light in profile on the palate, with bright acidity and sandy tannins framing juicy blackberry and cherry flavors. ALEXANDER PEARTREE;86;Nicodemi 2016 Le Murate (Montepulciano d'Abruzzo Colline Teramane);$15;Le Murate;Montepulciano, Italian Red;Montepulciano d'Abruzzo Colline Teramane, Central Italy, Italy;Nicodemi;ALEXANDER PEARTREE;13%;750 ml;Red;Regal Wine Imports Inc;10/1/2019
A rather reserved nose of green tobacco leaf and cherry start off this wine. The palate is straightforward in a juicy red fruit flavor, honed by tangy acidity and a delicate frame of tannins. It is simplistic but enjoyable for a casual weekday sip. ALEXANDER PEARTREE;86;Testa 2017 Family Selection (Montepulciano d'Abruzzo);$15;Family Selection;Montepulciano, Italian Red;Montepulciano d'Abruzzo, Central Italy, Italy;Testa;ALEXANDER PEARTREE;13%;750 ml;Red;Testa Wines Of The World;10/1/2019
Tight and bracing, this opens with aromas of oak, coffee, coconut and vanilla along with a whiff of minestrone soup. On the palate, grainy tannins frame sour berry and espresso before a grainy, astringent finish. KERIN O’KEEFE;86;Angelo Negro & Figli 2016 Basarin (Barbaresco);N/A;Basarin;Nebbiolo;Barbaresco, Piedmont, Italy;Angelo Negro & Figli;KERIN O’KEEFE;14.5%;750 ml;Red;Nardone Wine;10/1/2019
Aromas of butterscotch, cheese rind and citrus form the nose. The palate is taut and linear in feel, driven by a sharp line of acidity. It is fresh and crisp in pineapple and lemon flavors that lead to a brisk finish. ALEXANDER PEARTREE;86;Bosco Nestore 2017 Donna Bosco Pecorino (Colline Pescaresi);$13;Donna Bosco;Pecorino, Italian White;Colline Pescaresi, Central Italy, Italy;Bosco Nestore;ALEXANDER PEARTREE;12.5%;750 ml;White;Noble Wine Imports;10/1/2019
This light-bodied Montepulciano is bright and fruity, driven by tart cherry and wild berry flavors. Peppery spice and delicate tannins frame the fruit, giving it enough structure to be a welcome addition to the dinner table. ALEXANDER PEARTREE;86;Citra 2017 Estate Grown (Montepulciano d'Abruzzo);$10;Estate Grown;Montepulciano, Italian Red;Montepulciano d'Abruzzo, Central Italy, Italy;Citra;ALEXANDER PEARTREE;13%;750 ml;Red;LLS–Winebow;10/1/2019
Aromas of nail polish, vegetable broth and hay carry to the palate along with hints of cellar floor. Grainy tannins give it an astringent close. KERIN O’KEEFE;86;Prinsi 2016 Gaia Principe (Barbaresco);$32;Gaia Principe;Nebbiolo;Barbaresco, Piedmont, Italy;Prinsi;KERIN O’KEEFE;14.5%;750 ml;Red;Ionia Atlantic Imports, LLC;10/1/2019
This has subdued aromas of baking spice and a whiff of dark-skinned fruit. The simple, lean palate offers sour cherry and clove alongside assertive tannins. Drink after 2020. KERIN O’KEEFE;86;Alasia 2014 Barolo;$30;;Nebbiolo;Barolo, Piedmont, Italy;Alasia;KERIN O’KEEFE;13.5%;750 ml;Red;Boutinot USA, Inc;10/1/2019
Aromas of tilled soil, cherry jam and flower show a pleasing intensity on the nose. This is light and lithe on the palate, displaying a mix of jammy and fresh berry fruit flavors propped up by bright acidity. ALEXANDER PEARTREE;86;Belpaese 2016 Montepulciano d'Abruzzo;$9;;Montepulciano, Italian Red;Montepulciano d'Abruzzo, Central Italy, Italy;Belpaese;ALEXANDER PEARTREE;12%;750 ml;Red;Harrison Imports;10/1/2019
White spring flower and honeydew aromas lead the nose. The fruity aroma carries over to the tangy palate along with green apple and candied lemon drop. KERIN O’KEEFE;86;Bersano 2018 del Comune di Gavi (Gavi);$18;del Comune di Gavi;Cortese, Italian White;Gavi, Piedmont, Italy;Bersano;KERIN O’KEEFE;12%;750 ml;White;8 Vini, Inc;10/1/2019
Spiced cherry and raspberry mix with a hint of tobacco on the nose and palate. This is light in feel and driven by a tangy line of acidity, supported by a frame of fine, sandy tannins. ALEXANDER PEARTREE;86;Caldora 2018 Montepulciano d'Abruzzo;$12;;Montepulciano, Italian Red;Montepulciano d'Abruzzo, Central Italy, Italy;Caldora;ALEXANDER PEARTREE;13.5%;750 ml;Red;Gonzalez Byass USA;10/1/2019
Medium ruby in color with purple highlights, this easygoing red displays dark cherry and wild berry tones, accented by peppery spice and crushed stone. A fine film of tannins coats the palate, with juicy acidity keeping it afloat. ALEXANDER PEARTREE;86;Cantina Tollo 2017 Organic Red (Terre di Chieti);$10;Organic;Red Blends, Red Blends;Terre di Chieti, Central Italy, Italy;Cantina Tollo;ALEXANDER PEARTREE;13%;750 ml;Red;Vino Veritas;10/1/2019
Aromas of flint, smoke and charred citrus carry the nose of this Trebbiano that sees time in oak. The medium-bodied palate is driven by flavors of brûléed melon and lemon that are pushed along by juicy acidity. A roasted almond note lingers on the finish. ALEXANDER PEARTREE;86;Cantina Tollo 2017 Tre (Trebbiano d'Abruzzo);$25;Tre;Trebbiano, Italian White;Trebbiano d'Abruzzo, Central Italy, Italy;Cantina Tollo;ALEXANDER PEARTREE;13.5%;750 ml;White;Vino Veritas;10/1/2019
Aromas of French oak, coconut, menthol and graphite form the nose. The linear, assertive palate is shy on fruit richness, offering oak-driven spice, vanilla and prune alongside racy acidity and assertive, grainy tannins that dry out the finish. KERIN O’KEEFE;86;Collina Serragrilli 2016 Serragrilli (Barbaresco);$50;Serragrilli;Nebbiolo;Barbaresco, Piedmont, Italy;Collina Serragrilli;KERIN O’KEEFE;14.5%;750 ml;Red;Village Wine Import;10/1/2019
Sweet wood spice pervades on the nose, driven by warm baking spice, tobacco and red berries. A soft, plush palate houses rounded cherry and berry flavors, with enough bright acidity and sandy tannins to lend support. ALEXANDER PEARTREE;86;Fantini 2018 Sangiovese (Terre di Chieti);$12;;Sangiovese;Terre di Chieti, Central Italy, Italy;Fantini;ALEXANDER PEARTREE;13%;750 ml;Red;Empson USA Ltd;10/1/2019
Bright tones of banana peel, melon and peach take on a bit of a medicinal note on the nose and palate. The medium-bodied weight is silky and smooth, lifted by slick acidity and a slightly astringent finish. ALEXANDER PEARTREE;86;Il Feuduccio Di S. Maria D'Orni 2018 Pecorino (Colline Teatine);$19;;Pecorino, Italian White;Colline Teatine, Central Italy, Italy;Il Feuduccio Di S. Maria D'Orni;ALEXANDER PEARTREE;12.5%;750 ml;White;Empson USA Ltd;10/1/2019
This opens with delicate aromas suggesting field flowers and citrus. The fresh, light-bodied palate shows hints of green melon and lemon zest alongside bright acidity. It's simple but well-made. KERIN O’KEEFE;86;San Silvestro 2018 del Comune di Gavi Fossili (Gavi);$20;del Comune di Gavi Fossili;Cortese, Italian White;Gavi, Piedmont, Italy;San Silvestro;KERIN O’KEEFE;12.5%;750 ml;White;Kindred Vines;10/1/2019
A luscious, ripe nose of melon, pineapple and lemon peel mixes with accents of hay and sweet spices. This barrel-aged Trebbiano is rounded and heavy on the palate, with melon rind and floral flavors that are a bit cloying on the midpalate. However, citrus-driven acidity and a slight bitter almond-skin note do well to firm up the finish. ALEXANDER PEARTREE;86;Talamonti 2017 Aternum (Trebbiano d'Abruzzo);$16;Aternum;Trebbiano, Italian White;Trebbiano d'Abruzzo, Central Italy, Italy;Talamonti;ALEXANDER PEARTREE;13%;750 ml;White;Panebianco;10/1/2019
Closed aromas of yeast, pollen and plastic eventually open up to reveal a candied watermelon tone. This is light in profile on the palate, with melon and balsamic flavors lifted by bright acidity. ALEXANDER PEARTREE;85;Il Feuduccio Di S. Maria D'Orni 2018 Fonte Venna Rosato (Terre di Chieti);$14;Fonte Venna;Rosato, Rosé;Terre di Chieti, Central Italy, Italy;Il Feuduccio Di S. Maria D'Orni;ALEXANDER PEARTREE;12.5%;750 ml;Rose;Empson USA Ltd;10/1/2019
Aromas of stewed prune, licorice and a whiff of fish stew carry over to the palate. Astringent tannins create a lean, mouthdrying close. KERIN O’KEEFE;85;Prinsi 2016 Gallina (Barbaresco);$32;Gallina;Nebbiolo;Barbaresco, Piedmont, Italy;Prinsi;KERIN O’KEEFE;14.5%;750 ml;Red;Ionia Atlantic Imports, LLC;10/1/2019
This has a shy nose that eventually reveals whiffs of white stone fruit and field flowers. It's simple, lean and racy, offering green melon and lemon alongside racy acidity. KERIN O’KEEFE;85;Salvano 2018 del Comune di Gavi (Gavi);$20;del Comune di Gavi;Cortese, Italian White;Gavi, Piedmont, Italy;Salvano;KERIN O’KEEFE;13%;750 ml;White;Minu Import;10/1/2019
An intensely earthy floral aroma starts off the nose in tones of gardenia and tilled soil. Fresh cherry and berry flavors define the light-bodied palate, honed by pulsing acidity and upright tannins. ALEXANDER PEARTREE;85;Terzini 2016 Dumì (Montepulciano d'Abruzzo);$12;Dumì;Montepulciano, Italian Red;Montepulciano d'Abruzzo, Central Italy, Italy;Terzini;ALEXANDER PEARTREE;13.5%;750 ml;Red;Wine Twist;10/1/2019
A light nose of baked cherry and earthy flowers carries to the rounded, soft palate. A solid framing of bright acidity and polished tannins offer support. ALEXANDER PEARTREE;85;Citra 2017 Estate Grown Merlot (Terre di Chieti);$10;Estate Grown;Merlot;Terre di Chieti, Central Italy, Italy;Citra;ALEXANDER PEARTREE;13%;750 ml;Red;LLS–Winebow;10/1/2019
This has a shy nose that eventually shows hints of beeswax and spring flowers. The simple, light-bodied palate shows honeydew and a hint of lemon alongside bright acidity. KERIN O’KEEFE;85;Il Rocchin 2018 Gavi;N/A;;Cortese, Italian White;Gavi, Piedmont, Italy;Il Rocchin;KERIN O’KEEFE;12%;750 ml;White;ID Beverage Group;10/1/2019
Brisk aromas of citrus and pineapple move to the light-bodied palate. This straightforward Trebbiano is crisp, refreshing and driven by bright acidity. ALEXANDER PEARTREE;85;La Valentina 2018 Trebbiano d'Abruzzo;$12;;Trebbiano, Italian White;Trebbiano d'Abruzzo, Central Italy, Italy;La Valentina;ALEXANDER PEARTREE;12.5%;750 ml;White;Dalla Terra Winery Direct;10/1/2019
This offers aromas of oak, nail polish, sawdust and stewed plum. The palate is lean and evolved, suggesting prune, powdered sage and espresso alongside firm acidity and astringent, grainy tannins that leave a raspy, drying finish. KERIN O’KEEFE;85;Manera Fratelli 2014 Rizzi Riserva (Barbaresco);$28;Rizzi Riserva;Nebbiolo;Barbaresco, Piedmont, Italy;Manera Fratelli;KERIN O’KEEFE;14%;750 ml;Red;1_No Submitting Co;10/1/2019
This has a subdued nose offering whiffs of honeydew. The simple palate offers green apple and lemon zest alongside vigorous acidity. KERIN O’KEEFE;85;Banfi 2018 Principessa Gavia (Gavi);$17;Principessa Gavia;Cortese, Italian White;Gavi, Piedmont, Italy;Banfi;KERIN O’KEEFE;12.5%;750 ml;White;Banfi Vintners;10/1/2019
Lifted aromas of tobacco and red berries carry the nose. There's a sweet vanillin tone to the palate, with ripe red cherry riding in the background. A grip of tannins and bright acidity firms everything up on the finish. ALEXANDER PEARTREE;85;Caldora 2018 Sangiovese (Terre di Chieti);$12;;Sangiovese;Terre di Chieti, Central Italy, Italy;Caldora;ALEXANDER PEARTREE;13%;750 ml;Red;Gonzalez Byass USA;10/1/2019
Aromas of blistered cherry and berry carry a slight tone of crushed herbs on the nose. This is light and easy in feel, driven by tart red fruit on the palate and supported by slightly gritty tannins and juicy acidity. ALEXANDER PEARTREE;85;Masciarelli 2016 Montepulciano d'Abruzzo;$14;;Montepulciano, Italian Red;Montepulciano d'Abruzzo, Central Italy, Italy;Masciarelli;ALEXANDER PEARTREE;13%;750 ml;Red;Vintus LLC;10/1/2019
Vinous aromas of freshly pressed grapes mix with red berries and a whiff of cellar floor. The simple, light-bodied palate offers candied cherry and a hint of ground clove alongside fresh acidity and fleeting tannins. KERIN O’KEEFE;85;Poderi Elia 2018 Padrun Nebbiolo (Langhe);N/A;Padrun;Nebbiolo;Langhe, Piedmont, Italy;Poderi Elia;KERIN O’KEEFE;13.5%;750 ml;Red;August Wine Group;10/1/2019
This has unusual aromas suggesting stewed prune, chopped celery and vegetable broth. The aromas carry over to the lean, muddled palate along with vanilla, roasted coffee bean and sweet-and-sour sauce. Dusty, fleeting tannins leave a drying close. KERIN O’KEEFE;85;Roberto Sarotto 2014 Riserva (Barbaresco);N/A;Riserva;Nebbiolo;Barbaresco, Piedmont, Italy;Roberto Sarotto;KERIN O’KEEFE;14%;750 ml;Red;8 Vini, Inc;10/1/2019
Bright aromas of cherry and strawberry mix with a faint tone of violet in this simplistic red. It is light and easygoing on the palate, driven by juicy red fruit flavors that are honed by delicate tannins and fresh acidity. ALEXANDER PEARTREE;85;La Fiera 2017 Montepulciano d'Abruzzo;$8;;Montepulciano, Italian Red;Montepulciano d'Abruzzo, Central Italy, Italy;La Fiera;ALEXANDER PEARTREE;13%;750 ml;Red;Winesellers, Ltd;10/1/2019
An earthy nose of hard cheese rind and pollen melds with a subdued citrus tone on the nose. This is light and bright on the palate, driven by snappy acidity that propels flavors of green melon and chamomile. A creamy, savory note lingers on the finish. ALEXANDER PEARTREE;85;Chiusa Grande 2017 Vinosophia Biologico Pecorino (Abruzzo);$17;Vinosophia Biologico;Pecorino, Italian White;Abruzzo, Central Italy, Italy;Chiusa Grande;ALEXANDER PEARTREE;13.5%;750 ml;White;The Harvest Importing;10/1/2019
A faint nose of red currant, tilled earth and peppercorn carries to the light-bodied palate. This is soft in feel and framed by delicate tannins and easygoing acidity. ALEXANDER PEARTREE;85;Citra 2017 Estate Grown Cabernet Sauvignon (Terre di Chieti);$10;Estate Grown;Cabernet Sauvignon;Terre di Chieti, Central Italy, Italy;Citra;ALEXANDER PEARTREE;13%;750 ml;Red;LLS–Winebow;10/1/2019
A rounded nose of citrus cream, melon and pineapple juice carries the mildly concentrated nose. The palate carries brûléed citrus and melon flavors, with mild acidity backing it up. Toasted almond marks the close. ALEXANDER PEARTREE;85;Masciarelli 2017 Marina Cvetic Chardonnay (Colline Teatine);N/A;Marina Cvetic;Chardonnay;Colline Teatine, Central Italy, Italy;Masciarelli;ALEXANDER PEARTREE;14%;750 ml;White;Vintus LLC;10/1/2019
Opulent aromas of melon and peach meld with cut flowers on the nose. The palate is rounded and plush in feel, with stone fruit and cantaloupe flavors that carry a light balsamic undertone. The finish is brisk on a slight bitter white almond note. ALEXANDER PEARTREE;85;Terzini 2017 Dumì Pecorino (Colline Pescaresi);$12;Dumì;Pecorino, Italian White;Colline Pescaresi, Central Italy, Italy;Terzini;ALEXANDER PEARTREE;13.5%;750 ml;White;Wine Twist;10/1/2019
A dense nose of dark cherry juice, fig, tar and iodine indicates a hefty palate to come. It is thick in feel and laden with sweet oak tones on the entry, with baked fruit flavors that are lifted by enough acidity to clean it up. The tannins are a bit disjointed and give a harsh edge to the whole. ALEXANDER PEARTREE;85;Valle Martello 2015 Villamagna;$35;;Red Blends, Red Blends;Villamagna, Central Italy, Italy;Valle Martello;ALEXANDER PEARTREE;14%;750 ml;Red;Aventine Hill LLC;10/1/2019
This has aromas suggesting minestrone soup and fish stew. The aromas carry over to the muddled palate along with a green sensation of powdered sage and candied notes that are cut short by astringent tannins. KERIN O’KEEFE;84;Prinsi 2016 Gaia Principe Cascina Barberis (Barbaresco);$25;Gaia Principe Cascina Barberis;Nebbiolo;Barbaresco, Piedmont, Italy;Prinsi;KERIN O’KEEFE;14%;750 ml;Red;Ionia Atlantic Imports, LLC;10/1/2019
